D_ID,CREATED,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,EQUIPMENT_ID
388810724,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,1023,1
390028548,2021-05-25T18:34:44.890Z,781,308,2021-05-15,2021-05-31,3564,48,1
388814473,2021-05-25T18:36:41.221Z,796,638,2021-05-01,2021-05-14,3564,48,4
390001568,2021-05-25T18:32:03.203Z,898,308,2021-05-15,2021-05-31,3564,68,4
380246644,2021-05-25T18:54:33.969Z,308,764,2021-04-01,2021-04-30,3564,53,2
389885230,2021-05-25T14:30:02.259Z,585,806,2021-05-01,2022-04-30,3054,249,1
390010788,2021-05-25T18:32:03.202Z,191,678,2021-05-10,2021-05-16,3564,40,2
388837295,2021-05-25T18:36:41.221Z,191,587,2021-05-01,2021-05-14,3564,48,1
388814919,2021-05-25T18:36:41.221Z,796,587,2021-05-01,2021-05-14,3564,53,1
385839321,2021-05-25T18:36:41.205Z,796,218,2021-05-01,2021-05-02,3564,38,4
388818677,2021-05-25T18:36:41.222Z,723,218,2021-05-01,2021-05-14,3564,48,1
385864911,2021-05-25T18:36:41.205Z,266,638,2021-05-01,2021-05-02,3564,38,1
388815981,2021-05-25T18:36:41.220Z,764,638,2021-05-10,2021-05-14,3564,40,4
388834209,2021-05-25T18:36:41.220Z,266,218,2021-05-01,2021-05-14,3564,48,2
380234373,2021-05-25T18:54:33.967Z,678,266,2021-05-01,2021-05-02,3564,53,4
388813240,2021-05-25T18:36:41.222Z,806,218,2021-05-01,2021-05-14,3564,53,2
386913395,2021-05-26T08:40:45.227Z,806,218,2021-05-01,2021-05-14,4023,53,2
386912933,2021-05-26T08:40:45.227Z,796,54,2021-05-01,2021-05-14,4023,53,4
380246500,2021-05-25T18:54:33.969Z,308,912,2021-04-01,2021-04-30,3564,53,2
389857010,2021-05-25T13:33:07.544Z,308,912,2021-05-01,2021-05-31,3709,1023,2
385837665,2021-05-25T18:36:41.205Z,806,638,2021-05-01,2021-05-02,3564,38,2
389852577,2021-05-25T13:33:07.510Z,587,153,2021-05-01,2021-05-31,3709,1023,1
388818104,2021-05-25T18:36:41.224Z,736,638,2021-05-01,2021-05-14,3564,53,2
386913958,2021-05-26T08:40:45.226Z,723,218,2021-05-01,2021-05-14,4023,53,1
386913230,2021-05-26T08:40:45.226Z,764,218,2021-05-01,2021-05-14,4023,53,1
389854911,2021-05-25T13:33:07.530Z,504,806,2021-05-01,2021-05-31,3709,1023,1
388837265,2021-05-25T18:36:41.221Z,191,638,2021-05-10,2021-05-14,3564,40,2
385851533,2021-05-25T18:36:41.206Z,638,736,2021-04-15,2021-04-16,3564,190,1
388834173,2021-05-25T18:36:41.220Z,266,681,2021-05-01,2021-05-14,3564,48,4
390000790,2021-05-25T18:32:03.201Z,912,308,2021-05-15,2021-05-31,3564,82,2
390414353,2021-05-26T18:40:22.502Z,529,504,2021-05-01,2021-05-14,3709,53,4
390005571,2021-05-25T18:32:03.210Z,678,266,2021-05-01,2021-05-02,3564,82,1
390037671,2021-05-25T18:34:44.921Z,308,796,2021-06-15,2021-06-30,3564,82,1
390088128,2021-05-25T18:38:17.340Z,218,806,2021-05-15,2021-05-16,3564,190,2
390157852,2021-05-25T18:49:58.214Z,723,308,2021-05-15,2021-05-31,3564,89,2
390002264,2021-05-25T18:32:03.202Z,806,308,2021-05-15,2021-05-31,3564,82,2
390037714,2021-05-25T18:34:44.921Z,308,585,2021-06-15,2021-06-30,3564,82,4
388809985,2021-05-25T18:36:41.222Z,898,638,2021-05-10,2021-05-14,3564,40,2
390415085,2021-05-26T18:40:22.501Z,266,638,2021-05-01,2021-05-14,3709,53,4
389592965,2021-05-24T20:50:56.106Z,587,781,2021-04-15,2021-04-30,3709,43,2
388834578,2021-05-25T18:36:41.220Z,266,638,2021-05-10,2021-05-14,3564,40,4
388814739,2021-05-25T18:36:41.221Z,796,54,2021-05-01,2021-05-14,3564,48,2
390156116,2021-05-25T18:49:58.214Z,781,308,2021-05-15,2021-05-31,3564,89,2
390088132,2021-05-25T18:38:17.340Z,218,796,2021-05-15,2021-05-16,3564,190,1
388814570,2021-05-25T18:36:41.221Z,796,218,2021-05-10,2021-05-14,3564,40,2
390010008,2021-05-25T18:32:03.198Z,266,308,2021-05-15,2021-05-31,3564,190,2
386913943,2021-05-26T08:40:45.227Z,723,504,2021-05-01,2021-05-14,4023,53,1
389857114,2021-05-25T13:33:07.514Z,308,781,2021-05-01,2021-05-31,3709,1023,1
390004083,2021-05-25T18:32:03.204Z,723,308,2021-05-15,2021-05-31,3564,82,2
389593080,2021-05-24T20:50:56.104Z,587,191,2021-04-15,2021-04-30,3709,43,1
390073704,2021-05-25T18:38:17.339Z,638,781,2021-05-15,2021-05-16,3564,190,2
388837286,2021-05-25T18:36:41.221Z,191,587,2021-05-01,2021-05-14,3564,1023,1
390002274,2021-05-25T18:32:03.202Z,806,308,2021-05-15,2021-05-31,3564,38,1
390227810,2021-05-25T21:57:28.189Z,736,191,2021-05-01,2021-05-31,538,136,4
390141032,2021-05-25T18:43:48.426Z,218,736,2021-05-15,2021-06-30,3564,190,2
389885237,2021-05-25T14:30:02.259Z,585,723,2021-06-01,2022-05-31,3054,249,1
388813747,2021-05-25T18:36:41.222Z,806,587,2021-05-01,2021-05-14,3564,53,2
390029474,2021-05-25T18:34:44.888Z,764,308,2021-05-15,2021-05-31,3564,48,2
390094785,2021-05-25T18:38:17.343Z,54,781,2021-05-15,2021-05-16,3564,190,1
388808297,2021-05-25T18:36:41.220Z,912,638,2021-05-01,2021-05-14,3564,53,2
390413778,2021-05-26T18:40:22.501Z,736,54,2021-05-01,2021-05-14,3709,53,4
388834392,2021-05-25T18:36:41.220Z,266,54,2021-05-10,2021-05-14,3564,40,2
390074691,2021-05-25T18:38:17.341Z,587,736,2021-05-15,2021-05-16,3564,190,4
389592976,2021-05-24T20:50:56.106Z,587,736,2021-04-15,2021-04-30,3709,43,4
390006639,2021-05-25T18:32:03.209Z,585,308,2021-05-10,2021-05-16,3564,40,4
386914784,2021-05-26T08:40:45.227Z,688,638,2021-05-01,2021-05-14,4023,53,2
388810723,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,1023,2
390028113,2021-05-25T18:34:44.890Z,796,308,2021-05-17,2021-05-31,3564,40,1
389849129,2021-05-25T13:33:07.514Z,681,723,2021-05-01,2021-05-31,3709,1023,1
388810020,2021-05-25T18:36:41.222Z,898,587,2021-05-10,2021-05-14,3564,40,2
388837713,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,53,1
380234201,2021-05-25T18:54:33.967Z,678,806,2021-05-01,2021-05-02,3564,53,2
388834383,2021-05-25T18:36:41.220Z,266,54,2021-05-01,2021-05-14,3564,53,2
386913215,2021-05-26T08:40:45.227Z,764,504,2021-05-01,2021-05-14,4023,53,1
390131204,2021-05-25T18:43:48.426Z,681,736,2021-05-15,2021-06-30,3564,190,4
389591562,2021-05-24T20:50:56.105Z,638,191,2021-04-15,2021-04-30,3709,43,4
386913440,2021-05-26T08:40:45.227Z,764,54,2021-05-01,2021-05-14,4023,53,4
386913883,2021-05-26T08:40:45.226Z,736,587,2021-05-01,2021-05-14,4023,53,1
390153972,2021-05-25T18:49:58.214Z,806,308,2021-05-15,2021-05-31,3564,89,2
390413758,2021-05-26T18:40:22.501Z,736,504,2021-05-01,2021-05-14,3709,53,2
390038213,2021-05-25T18:34:44.921Z,308,898,2021-06-15,2021-06-30,3564,82,2
388813241,2021-05-25T18:36:41.222Z,806,218,2021-05-01,2021-05-14,3564,53,1
389857153,2021-05-25T13:33:07.514Z,308,723,2021-05-01,2021-05-31,3709,1023,1
389592841,2021-05-24T20:50:56.105Z,218,796,2021-04-15,2021-04-30,3709,43,4
390413741,2021-05-26T18:40:22.500Z,736,638,2021-05-01,2021-05-14,3709,53,1
386912998,2021-05-26T08:40:45.227Z,912,587,2021-05-01,2021-05-14,4023,53,4
390025221,2021-05-25T18:34:44.889Z,912,308,2021-05-15,2021-05-31,3564,48,4
390025226,2021-05-25T18:34:44.889Z,912,308,2021-05-15,2021-05-31,3564,43,1
388836576,2021-05-25T18:36:41.221Z,191,218,2021-05-01,2021-05-14,3564,43,4
389592541,2021-05-24T20:50:56.110Z,681,796,2021-04-15,2021-04-30,3709,43,4
389852228,2021-05-25T13:33:07.505Z,587,796,2021-05-01,2021-05-31,3709,1023,1
385844079,2021-05-25T18:36:41.206Z,736,681,2021-05-01,2021-05-02,3564,38,2
390030094,2021-05-25T18:34:44.893Z,723,678,2021-05-17,2021-05-31,3564,40,2
380234245,2021-05-25T18:54:33.967Z,678,764,2021-05-01,2021-05-02,3564,53,1
389592914,2021-05-24T20:50:56.106Z,218,529,2021-04-15,2021-04-30,3709,43,2
388817929,2021-05-25T18:36:41.225Z,736,54,2021-05-01,2021-05-14,3564,43,1
390413466,2021-05-26T18:40:22.501Z,781,638,2021-05-01,2021-05-14,3709,53,4
388810019,2021-05-25T18:36:41.222Z,898,587,2021-05-10,2021-05-14,3564,40,4
390002625,2021-05-25T18:32:03.199Z,764,678,2021-05-10,2021-05-16,3564,40,1
389848630,2021-05-25T13:33:07.511Z,681,898,2021-05-01,2021-05-31,3709,1023,1
389595144,2021-05-24T20:50:56.112Z,54,764,2021-04-15,2021-04-30,3709,43,2
388818476,2021-05-25T18:36:41.222Z,723,587,2021-05-10,2021-05-14,3564,40,2
380234648,2021-05-25T18:54:33.967Z,678,191,2021-04-01,2021-04-30,3564,53,2
388813746,2021-05-25T18:36:41.222Z,806,587,2021-05-01,2021-05-14,3564,53,4
388810054,2021-05-25T18:36:41.222Z,898,504,2021-05-01,2021-05-14,3564,53,1
390026082,2021-05-25T18:34:44.892Z,898,678,2021-05-17,2021-05-31,3564,40,2
389850887,2021-05-25T13:33:07.508Z,638,153,2021-05-01,2021-05-31,3709,1023,1
390412859,2021-05-26T18:40:22.501Z,912,587,2021-05-01,2021-05-14,3709,53,4
388818670,2021-05-25T18:36:41.222Z,723,218,2021-05-01,2021-05-14,3564,1023,2
385853168,2021-05-25T18:36:41.206Z,587,585,2021-04-15,2021-04-16,3564,190,2
390412937,2021-05-26T18:40:22.501Z,898,218,2021-05-01,2021-05-14,3709,53,4
385844081,2021-05-25T18:36:41.206Z,736,681,2021-05-01,2021-05-02,3564,38,1
388837711,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,53,4
388813242,2021-05-25T18:36:41.222Z,806,218,2021-05-01,2021-05-14,3564,48,4
390414047,2021-05-26T18:40:22.501Z,688,638,2021-05-01,2021-05-14,3709,53,2
389854960,2021-05-25T13:33:07.556Z,504,736,2021-05-01,2021-05-31,3709,1023,4
389592207,2021-05-24T20:50:56.105Z,638,912,2021-04-15,2021-04-30,3709,43,4
390037758,2021-05-25T18:34:44.921Z,308,191,2021-06-15,2021-06-30,3564,82,1
388815953,2021-05-25T18:36:41.220Z,764,681,2021-05-10,2021-05-14,3564,40,1
389595174,2021-05-24T20:50:56.109Z,54,688,2021-04-15,2021-04-30,3709,43,2
390002825,2021-05-25T18:32:03.201Z,796,308,2021-05-15,2021-05-31,3564,38,2
386913381,2021-05-26T08:40:45.227Z,806,504,2021-05-01,2021-05-14,4023,53,1
386914504,2021-05-26T08:40:45.227Z,723,587,2021-05-01,2021-05-14,4023,53,4
388837262,2021-05-25T18:36:41.221Z,191,638,2021-05-01,2021-05-14,3564,43,2
390094788,2021-05-25T18:38:17.342Z,54,764,2021-05-15,2021-05-16,3564,190,1
390027544,2021-05-25T18:34:44.892Z,806,308,2021-05-15,2021-05-31,3564,43,4
388813245,2021-05-25T18:36:41.222Z,806,218,2021-05-10,2021-05-14,3564,40,4
388813719,2021-05-25T18:36:41.222Z,806,638,2021-05-01,2021-05-14,3564,48,1
385844971,2021-05-25T18:36:41.206Z,736,218,2021-05-01,2021-05-02,3564,38,1
390413473,2021-05-26T18:40:22.500Z,781,587,2021-05-01,2021-05-14,3709,53,2
390007466,2021-05-25T18:32:03.209Z,529,308,2021-05-15,2021-05-31,3564,82,1
386913956,2021-05-26T08:40:45.227Z,723,218,2021-05-01,2021-05-14,4023,53,4
389592981,2021-05-24T20:50:56.104Z,587,723,2021-04-15,2021-04-30,3709,43,1
390413799,2021-05-26T18:40:22.501Z,723,638,2021-05-01,2021-05-14,3709,53,4
389595142,2021-05-24T20:50:56.106Z,54,781,2021-04-15,2021-04-30,3709,43,1
388836565,2021-05-25T18:36:41.221Z,191,218,2021-05-01,2021-05-14,3564,1023,2
388813237,2021-05-25T18:36:41.222Z,806,218,2021-05-01,2021-05-14,3564,1023,2
390414359,2021-05-26T18:40:22.501Z,529,218,2021-05-01,2021-05-14,3709,53,4
386916875,2021-05-26T08:40:45.226Z,191,218,2021-05-01,2021-05-14,4023,53,1
388834389,2021-05-25T18:36:41.220Z,266,54,2021-05-01,2021-05-14,3564,43,2
389885228,2021-05-25T14:30:02.259Z,585,806,2021-05-01,2022-04-30,3054,249,4
386629791,2021-05-25T18:36:41.207Z,638,781,2021-04-16,2021-04-17,3564,190,1
388825630,2021-05-25T18:36:41.224Z,585,218,2021-05-01,2021-05-14,3564,1023,1
385831828,2021-05-25T18:36:41.205Z,912,218,2021-05-01,2021-05-02,3564,38,2
388809975,2021-05-25T18:36:41.222Z,898,638,2021-05-01,2021-05-14,3564,53,4
388813685,2021-05-25T18:36:41.222Z,806,681,2021-05-10,2021-05-14,3564,40,2
390157853,2021-05-25T18:49:58.214Z,723,308,2021-05-15,2021-05-31,3564,89,1
390134520,2021-05-25T18:43:48.426Z,587,796,2021-05-15,2021-06-30,3564,190,4
386916722,2021-05-26T08:40:45.227Z,191,638,2021-05-01,2021-05-14,4023,53,2
389592964,2021-05-24T20:50:56.106Z,587,781,2021-04-15,2021-04-30,3709,43,4
390005574,2021-05-25T18:32:03.210Z,678,191,2021-05-01,2021-05-02,3564,82,1
388055296,2021-05-25T18:36:41.218Z,723,218,2021-05-01,2021-05-14,3564,43,2
388817592,2021-05-25T18:36:41.224Z,736,587,2021-05-01,2021-05-14,3564,1023,1
386914713,2021-05-26T08:40:45.227Z,529,54,2021-05-01,2021-05-14,4023,53,2
390028107,2021-05-25T18:34:44.890Z,796,308,2021-05-15,2021-05-31,3564,48,1
388813754,2021-05-25T18:36:41.222Z,806,587,2021-05-10,2021-05-14,3564,40,1
390009907,2021-05-25T18:32:03.211Z,308,796,2021-05-01,2021-05-02,3564,82,4
385837663,2021-05-25T18:36:41.205Z,806,638,2021-05-01,2021-05-02,3564,38,4
388810725,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,53,4
386912873,2021-05-26T08:40:45.227Z,796,638,2021-05-01,2021-05-14,4023,53,4
389592980,2021-05-24T20:50:56.106Z,587,723,2021-04-15,2021-04-30,3709,43,2
388817786,2021-05-25T18:36:41.224Z,736,218,2021-05-01,2021-05-14,3564,53,2
388837299,2021-05-25T18:36:41.221Z,191,587,2021-05-10,2021-05-14,3564,40,4
388825635,2021-05-25T18:36:41.224Z,585,218,2021-05-01,2021-05-14,3564,48,2
389593240,2021-05-24T20:50:56.105Z,218,191,2021-04-15,2021-04-30,3709,43,4
386913189,2021-05-26T08:40:45.227Z,764,638,2021-05-01,2021-05-14,4023,53,4
390074033,2021-05-25T18:38:17.339Z,638,898,2021-04-15,2021-04-16,3564,68,4
390009371,2021-05-25T18:32:03.211Z,308,585,2021-05-01,2021-05-02,3564,82,4
390413839,2021-05-26T18:40:22.500Z,723,54,2021-05-01,2021-05-14,3709,53,2
389857085,2021-05-25T13:33:07.517Z,308,796,2021-05-01,2021-05-31,3709,1023,2
386912874,2021-05-26T08:40:45.227Z,796,638,2021-05-01,2021-05-14,4023,53,2
386912868,2021-05-26T08:40:45.232Z,796,681,2021-05-01,2021-05-14,4023,53,2
389854847,2021-05-25T13:33:07.549Z,504,898,2021-05-01,2021-05-31,3709,1023,2
390011212,2021-05-25T18:32:03.202Z,191,308,2021-05-15,2021-05-31,3564,1023,1
390001561,2021-05-25T18:32:03.198Z,898,308,2021-05-15,2021-05-31,3564,190,1
390073821,2021-05-25T18:38:17.340Z,638,585,2021-05-15,2021-05-16,3564,190,4
386914429,2021-05-26T08:40:45.227Z,736,54,2021-05-01,2021-05-14,4023,53,4
389857427,2021-05-25T13:33:07.511Z,308,266,2021-05-01,2021-05-31,3709,1023,1
388825628,2021-05-25T18:36:41.224Z,585,218,2021-05-01,2021-05-14,3564,1023,4
388818468,2021-05-25T18:36:41.222Z,723,587,2021-05-01,2021-05-14,3564,1023,1
390003153,2021-05-25T18:32:03.199Z,764,308,2021-05-10,2021-05-16,3564,40,2
385838997,2021-05-25T18:36:41.205Z,796,54,2021-05-01,2021-05-02,3564,38,2
388834381,2021-05-25T18:36:41.220Z,266,54,2021-05-01,2021-05-14,3564,1023,1
390002559,2021-05-25T18:32:03.202Z,781,308,2021-05-15,2021-05-31,3564,82,2
390413824,2021-05-26T18:40:22.500Z,723,218,2021-05-01,2021-05-14,3709,53,2
385833438,2021-05-25T18:36:41.206Z,898,587,2021-05-01,2021-05-02,3564,38,4
390003150,2021-05-25T18:32:03.199Z,764,308,2021-05-15,2021-05-31,3564,68,2
388834174,2021-05-25T18:36:41.220Z,266,681,2021-05-01,2021-05-14,3564,48,2
388834208,2021-05-25T18:36:41.220Z,266,218,2021-05-01,2021-05-14,3564,48,4
388818782,2021-05-25T18:36:41.223Z,723,54,2021-05-01,2021-05-14,3564,1023,1
390150817,2021-05-25T18:49:58.214Z,912,308,2021-05-15,2021-05-31,3564,89,1
380246631,2021-05-25T18:54:33.969Z,308,781,2021-05-01,2021-05-02,3564,53,2
386913635,2021-05-26T08:40:45.226Z,736,638,2021-05-01,2021-05-14,4023,53,1
388837257,2021-05-25T18:36:41.221Z,191,638,2021-05-01,2021-05-14,3564,53,1
390002268,2021-05-25T18:32:03.202Z,806,308,2021-05-15,2021-05-31,3564,68,1
388814556,2021-05-25T18:36:41.221Z,796,218,2021-05-01,2021-05-14,3564,1023,1
388834605,2021-05-25T18:36:41.220Z,266,587,2021-05-01,2021-05-14,3564,53,2
388814480,2021-05-25T18:36:41.221Z,796,638,2021-05-10,2021-05-14,3564,40,2
380234269,2021-05-25T18:54:33.967Z,678,723,2021-05-01,2021-05-02,3564,53,1
388818671,2021-05-25T18:36:41.222Z,723,218,2021-05-01,2021-05-14,3564,1023,1
390004297,2021-05-25T18:32:03.209Z,736,308,2021-05-15,2021-05-31,3564,114,1
386913074,2021-05-26T08:40:45.226Z,781,587,2021-05-01,2021-05-14,4023,53,1
389852314,2021-05-25T13:33:07.516Z,587,688,2021-05-01,2021-05-31,3709,1023,2
390002808,2021-05-25T18:32:03.201Z,796,308,2021-05-15,2021-05-31,3564,1023,1
389592238,2021-05-24T20:50:56.105Z,638,796,2021-04-15,2021-04-30,3709,43,2
388818472,2021-05-25T18:36:41.222Z,723,587,2021-05-01,2021-05-14,3564,48,4
390412894,2021-05-26T18:40:22.500Z,912,54,2021-05-01,2021-05-14,3709,53,1
389594911,2021-05-24T20:50:56.106Z,54,529,2021-04-15,2021-04-30,3709,43,1
390029873,2021-05-25T18:34:44.896Z,736,308,2021-05-15,2021-05-31,3564,48,4
390009891,2021-05-25T18:32:03.211Z,308,912,2021-05-01,2021-05-02,3564,82,1
390413472,2021-05-26T18:40:22.501Z,781,587,2021-05-01,2021-05-14,3709,53,4
386912875,2021-05-26T08:40:45.226Z,796,638,2021-05-01,2021-05-14,4023,53,1
385838125,2021-05-25T18:36:41.205Z,796,638,2021-05-01,2021-05-02,3564,38,1
386913379,2021-05-26T08:40:45.228Z,806,504,2021-05-01,2021-05-14,4023,53,4
386916895,2021-05-26T08:40:45.227Z,191,54,2021-05-01,2021-05-14,4023,53,2
388816253,2021-05-25T18:36:41.220Z,764,218,2021-05-01,2021-05-14,3564,53,1
390010023,2021-05-25T18:32:03.200Z,266,308,2021-05-15,2021-05-31,3564,38,2
390037680,2021-05-25T18:34:44.921Z,308,781,2021-06-15,2021-06-30,3564,82,1
388814735,2021-05-25T18:36:41.221Z,796,54,2021-05-01,2021-05-14,3564,53,4
390030655,2021-05-25T18:34:44.893Z,723,308,2021-05-15,2021-05-31,3564,43,2
386912934,2021-05-26T08:40:45.227Z,796,54,2021-05-01,2021-05-14,4023,53,2
385869642,2021-05-25T18:36:41.205Z,191,54,2021-05-01,2021-05-02,3564,38,2
388809969,2021-05-25T18:36:41.222Z,898,638,2021-05-01,2021-05-14,3564,1023,4
386912608,2021-05-26T08:40:45.228Z,898,681,2021-05-01,2021-05-14,4023,53,1
390413801,2021-05-26T18:40:22.500Z,723,638,2021-05-01,2021-05-14,3709,53,1
389850416,2021-05-25T13:33:07.507Z,638,806,2021-05-01,2021-05-31,3709,1023,4
390038797,2021-05-25T18:34:44.889Z,266,308,2021-05-17,2021-05-31,3564,40,1
389592293,2021-05-24T20:50:56.104Z,638,585,2021-04-15,2021-04-30,3709,43,1
389850417,2021-05-25T13:33:07.507Z,638,806,2021-05-01,2021-05-31,3709,1023,2
388818101,2021-05-25T18:43:48.399Z,736,638,2021-05-01,2021-05-02,3564,190,2
388810732,2021-05-25T18:36:41.222Z,898,54,2021-05-01,2021-05-14,3564,43,2
388810484,2021-05-25T18:36:41.222Z,898,218,2021-05-01,2021-05-14,3564,1023,2
380234241,2021-05-25T18:54:33.967Z,678,764,2021-05-01,2021-05-02,3564,53,4
388818077,2021-05-25T18:36:41.225Z,736,681,2021-05-01,2021-05-14,3564,43,2
388834599,2021-05-25T18:36:41.220Z,266,587,2021-05-01,2021-05-14,3564,1023,2
380247608,2021-05-25T18:54:33.969Z,308,191,2021-04-01,2021-04-30,3564,53,1
386912899,2021-05-26T08:40:45.227Z,796,504,2021-05-01,2021-05-14,4023,53,1
390413210,2021-05-26T18:40:22.500Z,796,638,2021-05-01,2021-05-14,3709,53,2
380246590,2021-05-25T18:54:33.969Z,308,796,2021-04-01,2021-04-30,3564,53,2
390073717,2021-05-25T18:38:17.340Z,638,736,2021-05-15,2021-05-16,3564,190,1
388817792,2021-05-25T18:36:41.224Z,736,218,2021-05-01,2021-05-14,3564,43,2
390412939,2021-05-26T18:40:22.500Z,898,218,2021-05-01,2021-05-14,3709,53,1
389592597,2021-05-24T20:50:56.106Z,681,585,2021-04-15,2021-04-30,3709,43,1
390004291,2021-05-25T18:32:03.209Z,736,308,2021-05-15,2021-05-31,3564,1023,1
388814420,2021-05-25T18:36:41.221Z,796,681,2021-05-01,2021-05-14,3564,1023,1
390011216,2021-05-25T18:32:03.202Z,191,308,2021-05-15,2021-05-31,3564,82,4
388818868,2021-05-25T18:36:41.222Z,723,638,2021-05-01,2021-05-14,3564,1023,1
390227797,2021-05-25T21:57:28.189Z,781,796,2021-05-01,2021-05-31,538,136,1
390413818,2021-05-26T18:40:22.501Z,723,504,2021-05-01,2021-05-14,3709,53,2
390028550,2021-05-25T18:34:44.890Z,781,308,2021-05-15,2021-05-31,3564,43,2
390094777,2021-05-25T18:38:17.342Z,54,796,2021-05-15,2021-05-16,3564,190,4
385834438,2021-05-25T18:36:41.206Z,898,218,2021-05-01,2021-05-02,3564,38,4
388837260,2021-05-25T18:36:41.221Z,191,638,2021-05-01,2021-05-14,3564,48,1
390029481,2021-05-25T18:34:44.888Z,764,308,2021-05-17,2021-05-31,3564,40,1
389591798,2021-05-24T20:50:56.110Z,681,191,2021-04-15,2021-04-30,3709,43,4
385851189,2021-05-25T18:36:41.206Z,638,191,2021-04-15,2021-04-16,3564,190,4
385851149,2021-05-25T18:36:41.206Z,638,266,2021-04-15,2021-04-16,3564,190,2
390033091,2021-05-25T18:34:44.896Z,585,308,2021-05-17,2021-05-31,3564,40,4
390413173,2021-05-26T18:40:22.501Z,806,218,2021-05-01,2021-05-14,3709,53,4
380247603,2021-05-25T18:54:33.969Z,308,191,2021-05-01,2021-05-02,3564,53,4
389595153,2021-05-24T20:50:56.109Z,54,736,2021-04-15,2021-04-30,3709,43,2
388808448,2021-05-25T18:36:41.220Z,912,54,2021-05-10,2021-05-14,3564,40,1
388837266,2021-05-25T18:36:41.221Z,191,638,2021-05-10,2021-05-14,3564,40,1
390006638,2021-05-25T18:32:03.209Z,585,308,2021-05-15,2021-05-31,3564,68,1
390414337,2021-05-26T18:40:22.500Z,529,638,2021-05-01,2021-05-14,3709,53,1
390412933,2021-05-26T18:40:22.500Z,898,504,2021-05-01,2021-05-14,3709,53,1
389854931,2021-05-25T13:33:07.556Z,504,781,2021-05-01,2021-05-31,3709,1023,2
390003672,2021-05-25T18:32:03.209Z,736,678,2021-05-10,2021-05-16,3564,40,1
388837712,2021-05-25T18:36:41.221Z,191,54,2021-05-01,2021-05-14,3564,53,2
390413484,2021-05-26T18:40:22.502Z,781,504,2021-05-01,2021-05-14,3709,53,4
386914431,2021-05-26T08:40:45.226Z,736,54,2021-05-01,2021-05-14,4023,53,1
386916299,2021-05-26T08:40:45.228Z,266,504,2021-05-01,2021-05-14,4023,53,4
388818676,2021-05-25T18:36:41.222Z,723,218,2021-05-01,2021-05-14,3564,48,2
389885199,2021-05-25T14:30:02.259Z,796,585,2021-06-01,2022-05-31,3054,1547,2
390413507,2021-05-26T18:40:22.500Z,781,54,2021-05-01,2021-05-14,3709,53,1
386913957,2021-05-26T08:40:45.227Z,723,218,2021-05-01,2021-05-14,4023,53,2
389848753,2021-05-25T13:33:07.532Z,681,529,2021-05-01,2021-05-31,3709,1023,4
386912612,2021-05-26T08:40:45.227Z,898,638,2021-05-01,2021-05-14,4023,53,4
389592596,2021-05-24T20:50:56.112Z,681,585,2021-04-15,2021-04-30,3709,43,2
390415105,2021-05-26T18:40:22.500Z,266,504,2021-05-01,2021-05-14,3709,53,1
390009904,2021-05-25T18:32:03.211Z,308,806,2021-05-01,2021-05-02,3564,82,4
388814737,2021-05-25T18:36:41.221Z,796,54,2021-05-01,2021-05-14,3564,53,1
388834569,2021-05-25T18:36:41.220Z,266,638,2021-05-01,2021-05-14,3564,53,4
390094784,2021-05-25T18:38:17.343Z,54,781,2021-05-15,2021-05-16,3564,190,2
389850886,2021-05-25T13:33:07.514Z,638,153,2021-05-01,2021-05-31,3709,1023,2
390026156,2021-05-25T18:34:44.892Z,898,308,2021-05-15,2021-05-31,3564,43,4
388814562,2021-05-25T18:36:41.221Z,796,218,2021-05-01,2021-05-14,3564,53,1
390001567,2021-05-25T18:32:03.203Z,898,308,2021-05-15,2021-05-31,3564,82,1
389592969,2021-05-24T20:50:56.104Z,587,764,2021-04-15,2021-04-30,3709,43,1
389850843,2021-05-25T13:33:07.507Z,638,898,2021-05-01,2021-05-31,3709,1023,4
389854961,2021-05-25T13:33:07.556Z,504,736,2021-05-01,2021-05-31,3709,1023,2
390037752,2021-05-25T18:34:44.921Z,308,266,2021-06-15,2021-06-30,3564,82,1
389849123,2021-05-25T13:33:07.514Z,681,736,2021-05-01,2021-05-31,3709,1023,1
390001571,2021-05-25T18:32:03.203Z,898,308,2021-05-10,2021-05-16,3564,40,4
388825947,2021-05-25T18:36:41.224Z,585,638,2021-05-01,2021-05-14,3564,53,1
388810012,2021-05-25T18:36:41.222Z,898,587,2021-05-01,2021-05-14,3564,53,1
388825976,2021-05-25T18:36:41.224Z,585,587,2021-05-01,2021-05-14,3564,48,1
389592854,2021-05-24T20:50:56.106Z,218,764,2021-04-15,2021-04-30,3709,43,2
390088131,2021-05-25T18:38:17.340Z,218,796,2021-05-15,2021-05-16,3564,190,2
390001572,2021-05-25T18:32:03.203Z,898,308,2021-05-10,2021-05-16,3564,40,2
389595107,2021-05-24T20:50:56.109Z,54,898,2021-04-15,2021-04-30,3709,43,4
