D_ID,CURRENCY,CHARGE_VALUE
390038789,USD,278
390038789,USD,10
390038789,USD,511
390038789,USD,-480
390038789,USD,218
390038789,USD,4285
390038789,USD,44
390006636,USD,449
390006636,USD,4408
390006636,USD,135
390006636,USD,240
390006636,USD,-430
390006636,USD,19
380234647,USD,88
380234647,USD,203
380234647,USD,85
380234647,USD,157
380234647,USD,-148
380234647,USD,195
380234647,USD,56
380234647,USD,17
380234647,USD,44
380234647,USD,1786
390031697,USD,190
390031697,USD,-162
390031697,USD,416
390031697,USD,82
390031697,USD,700
390031697,USD,15
380234650,USD,71
388834574,USD,3201
388834574,USD,129
388834574,USD,-409
388834574,USD,498
380234650,USD,52
380234650,USD,133
380234650,USD,-115
380234650,USD,90
380234650,USD,59
380234650,USD,36
380234650,USD,103
380234650,USD,1478
390006631,USD,27
390006631,USD,470
390006631,USD,-426
390006631,USD,235
390006631,USD,26
390006631,USD,78
390227810,USD,293
390227810,USD,473
390227810,USD,629
390132629,USD,482
390132629,USD,240
380234293,USD,37
380234293,USD,170
380234293,USD,1500
380234293,USD,-133
380234293,USD,97
380234293,USD,43
380234293,USD,106
380234293,USD,52
380234293,USD,118
380234293,USD,37
380247607,USD,11
380247607,USD,144
380247607,USD,-103
380247607,USD,80
380247607,USD,51
380247607,USD,118
380247607,USD,41
380247607,USD,108
380247607,USD,1264
380247607,USD,47
390006631,USD,4558
380246574,USD,1266
380246574,USD,39
380246574,USD,100
380246574,USD,30
380246574,USD,167
380246574,USD,-77
380246574,USD,71
380246574,USD,90
380246574,USD,28
390005571,USD,6
390005571,USD,618
390005571,USD,65
390005571,USD,235
390005571,USD,-92
390005571,USD,133
388825947,USD,448
388825947,USD,-437
388825947,USD,185
388825947,USD,3562
389850514,USD,593
389850514,USD,45
389850514,USD,-86
389850514,USD,125
389850514,USD,13
380247330,USD,123
380247330,USD,81
380247330,USD,109
380247330,USD,16
380247330,USD,1229
380247330,USD,30
380247330,USD,249
380247330,USD,28
380247093,USD,32
380247093,USD,54
380247093,USD,197
380247093,USD,-151
380247093,USD,162
380247093,USD,125
380247093,USD,72
380247093,USD,1202
380247093,USD,66
388837714,USD,568
388837714,USD,-514
388837714,USD,218
388837714,USD,4530
389852246,USD,13
389852246,USD,231
389852246,USD,-140
389852246,USD,52
389852246,USD,654
390132630,USD,402
390132630,USD,215
388821222,USD,513
388821222,USD,-467
388821222,USD,193
388821222,USD,4498
388834565,USD,-403
388834565,USD,435
388834565,USD,127
388834565,USD,3602
388810736,USD,161
388810736,USD,3386
388810736,USD,-419
388810736,USD,469
389885224,USD,171
389885224,USD,53
389885224,USD,234
389885224,USD,145
388814433,USD,227
388814433,USD,4262
388814433,USD,-495
388814433,USD,519
389885197,USD,137
389885197,USD,229
389885197,USD,128
389885197,USD,381
390088139,USD,212
390088139,USD,1228
388816255,USD,537
388816255,USD,4218
388816255,USD,182
388816255,USD,-497
390155950,USD,510
390155950,USD,-429
390155950,USD,75
390155950,USD,14
390155950,USD,201
390155950,USD,43
390155950,USD,217
390155950,USD,3882
390155950,USD,61
390155950,USD,509
388818072,USD,460
388818072,USD,-439
388818072,USD,217
388818072,USD,5596
388815876,USD,3405
388815876,USD,116
388815876,USD,-407
388815876,USD,459
388814425,USD,6496
388814425,USD,155
388814425,USD,-416
388814425,USD,489
388810010,USD,536
388810010,USD,-452
388810010,USD,184
388810010,USD,4629
388818875,USD,5389
388818875,USD,395
388818875,USD,-470
388818875,USD,497
388816004,USD,4232
388816004,USD,185
388816004,USD,-472
388816004,USD,542
389854970,USD,52
389854970,USD,395
388825948,USD,585
388825948,USD,-488
389854970,USD,1423
389854970,USD,74
388825948,USD,4520
388825948,USD,270
388813743,USD,4488
388813743,USD,205
388813743,USD,-509
388813743,USD,577
388810725,USD,531
388810725,USD,-471
388810725,USD,207
388810725,USD,4627
385869644,USD,543
385869644,USD,-472
385869644,USD,164
385869644,USD,4116
388813685,USD,4227
388813685,USD,546
388813685,USD,-495
388813685,USD,177
388837290,USD,4635
388837290,USD,208
388837290,USD,-450
388837290,USD,531
388817792,USD,503
388817792,USD,-463
388817792,USD,275
388817792,USD,4260
390073717,USD,188
390073717,USD,760
388814562,USD,485
388814562,USD,3556
388814562,USD,-437
388814562,USD,160
388818786,USD,5339
388818786,USD,413
388818786,USD,-495
388818786,USD,525
380234260,USD,51
389851088,USD,555
389851088,USD,56
389851088,USD,193
389851088,USD,15
390088144,USD,149
390088144,USD,1036
380234260,USD,61
380234260,USD,1773
380234260,USD,268
380234260,USD,124
380234260,USD,120
380234260,USD,69
380234260,USD,18
390094788,USD,161
390094788,USD,1310
388837709,USD,600
388837709,USD,-501
388837709,USD,173
388837709,USD,4480
390007470,USD,54
390007470,USD,4313
390007470,USD,116
390007470,USD,13
390007470,USD,248
390007470,USD,-442
390007470,USD,492
390007470,USD,15
388810679,USD,452
388810679,USD,-394
388810679,USD,127
388810679,USD,3225
388809971,USD,449
388809971,USD,-412
388809971,USD,138
388809971,USD,3634
388818109,USD,519
388818109,USD,-450
388818109,USD,244
388818109,USD,4434
388810668,USD,-525
388810668,USD,187
388810668,USD,4479
388810668,USD,589
390074058,USD,239
390074058,USD,854
390154816,USD,469
390154816,USD,458
390154816,USD,-387
390154816,USD,67
390154816,USD,28
390154816,USD,142
390154816,USD,60
390154816,USD,3048
390154816,USD,56
380234270,USD,25
380234270,USD,270
380234270,USD,101
380234270,USD,38
380234270,USD,66
380234270,USD,122
380234270,USD,1514
380234270,USD,71
385838381,USD,121
385838381,USD,-421
385838381,USD,510
385838381,USD,4147
388814465,USD,4489
388814465,USD,186
388814465,USD,-544
388814465,USD,569
380234176,USD,69
380234176,USD,1779
380234176,USD,20
380234176,USD,8
380234176,USD,193
380234176,USD,96
380234176,USD,129
380234176,USD,154
380234176,USD,-157
388836579,USD,4216
388836579,USD,498
388836579,USD,-461
388836579,USD,208
390002558,USD,429
390002558,USD,-346
390002558,USD,98
390002558,USD,1715
390002558,USD,199
390002558,USD,54
390002558,USD,2610
390002558,USD,10
390037694,USD,425
390037694,USD,423
390037694,USD,37
390037694,USD,671
390037694,USD,20
390038796,USD,55
390038796,USD,490
390038796,USD,-420
390038796,USD,183
390038796,USD,33
390038796,USD,4546
390038796,USD,50
388813744,USD,563
388813744,USD,-502
388813744,USD,195
388813744,USD,4499
389850829,USD,642
389850829,USD,109
389850829,USD,-133
389850829,USD,194
389850829,USD,23
388814743,USD,3525
388814743,USD,438
388814743,USD,-415
388814743,USD,161
389850791,USD,-117
389850791,USD,513
389850791,USD,58
389850791,USD,130
389850791,USD,45
390004303,USD,18
390004303,USD,325
390004303,USD,-282
390004303,USD,208
390004303,USD,3537
390074550,USD,273
390074550,USD,896
390074713,USD,210
390074713,USD,828
389850442,USD,605
389850442,USD,75
389850442,USD,-191
389850442,USD,222
389850442,USD,9
388834577,USD,393
388834577,USD,-378
388834577,USD,167
388834577,USD,3451
388834944,USD,548
388834944,USD,-453
388834944,USD,212
388834944,USD,4214
388834580,USD,-365
388834580,USD,150
388834580,USD,3421
388834580,USD,435
389852736,USD,-141
389852736,USD,204
389852736,USD,33
390002261,USD,451
390002261,USD,49
390002261,USD,547
390002261,USD,-521
390002261,USD,165
390002261,USD,4197
390029876,USD,57
390029876,USD,4523
390029876,USD,275
390029876,USD,87
390029876,USD,-423
390029876,USD,503
390029876,USD,62
389852736,USD,688
388810734,USD,277
388810734,USD,-474
388810734,USD,501
388810734,USD,4258
389852736,USD,91
389857144,USD,881
389857144,USD,67
389857144,USD,183
389857144,USD,60
390074712,USD,266
390074712,USD,993
388834201,USD,-324
388834201,USD,416
388834201,USD,162
388834201,USD,3639
390025228,USD,60
390025228,USD,476
390025228,USD,-422
390025228,USD,260
390025228,USD,57
390025228,USD,145
390025228,USD,4542
390025228,USD,0
388815953,USD,462
388815953,USD,-414
388815953,USD,138
388815953,USD,3391
388055506,USD,315
388055506,USD,3448
388055506,USD,-360
388055506,USD,434
390227855,USD,1881
390227855,USD,400
390028553,USD,39
390028553,USD,494
390028553,USD,-418
390028553,USD,200
390028553,USD,52
390028553,USD,4548
390028553,USD,18
390074693,USD,184
390074693,USD,844
388814571,USD,398
388814571,USD,-352
388814571,USD,124
388814571,USD,3373
388828344,USD,506
388828344,USD,-443
388828344,USD,279
388828344,USD,4807
388818444,USD,451
388818444,USD,-410
388818444,USD,302
388818444,USD,3627
380234200,USD,61
380234200,USD,183
380234200,USD,-129
380234200,USD,125
380234200,USD,105
380234200,USD,107
380234200,USD,19
380234200,USD,1805
380234200,USD,17
388821223,USD,435
388821223,USD,-386
388837266,USD,3422
388837266,USD,165
388837266,USD,-362
388837266,USD,411
388821223,USD,3530
388821223,USD,105
380234173,USD,91
380234173,USD,-109
380234173,USD,138
380234173,USD,26
390157853,USD,446
390157853,USD,-430
390157853,USD,39
390157853,USD,9
390157853,USD,280
390157853,USD,56
390157853,USD,84
390157853,USD,3062
390157853,USD,50
390157853,USD,421
390009904,USD,26
390009904,USD,669
390009904,USD,82
390009904,USD,250
390009904,USD,-223
390009904,USD,269
390002567,USD,173
390002567,USD,151
390002567,USD,3915
390002567,USD,45
390002567,USD,42
390002567,USD,475
390002567,USD,9
390002567,USD,-452
388810730,USD,3213
388810730,USD,158
388810730,USD,-372
388810730,USD,461
388813720,USD,4232
388813720,USD,201
388813720,USD,496
388813720,USD,-503
388817781,USD,413
388817781,USD,-370
388817781,USD,199
388817781,USD,3843
390011212,USD,3637
390011212,USD,8
390011212,USD,113
390011212,USD,-355
390011212,USD,362
390011212,USD,29
390002819,USD,4337
390002819,USD,198
390002819,USD,-431
390002819,USD,435
390002819,USD,49
388818074,USD,534
388818074,USD,-504
388818074,USD,262
388834382,USD,516
388834382,USD,-485
388818074,USD,4527
388834382,USD,154
388834382,USD,4623
389852283,USD,630
389852283,USD,108
389852283,USD,389
389852283,USD,48
389854930,USD,51
389854930,USD,226
389854930,USD,-176
389854930,USD,83
389854930,USD,1414
389850790,USD,193
389850790,USD,26
389850790,USD,-138
389850790,USD,607
389850790,USD,99
388814479,USD,4231
388814479,USD,200
388814479,USD,-498
388814479,USD,511
390004077,USD,33
390004077,USD,4566
390004077,USD,401
390004077,USD,-458
390004077,USD,452
390004077,USD,51
388837250,USD,-501
388837250,USD,4503
388837250,USD,194
388837250,USD,583
390009931,USD,213
390009931,USD,1870
388817922,USD,536
388817922,USD,-452
388817922,USD,232
388817922,USD,4471
390005573,USD,218
390005573,USD,-162
390005573,USD,220
390005573,USD,50
390005573,USD,687
390005573,USD,2
388817919,USD,4784
388817919,USD,230
388817919,USD,-514
388817919,USD,566
388817779,USD,567
388817779,USD,-537
388817779,USD,279
388817779,USD,4746
390002557,USD,141
390002557,USD,59
390002557,USD,77
390002557,USD,3635
390002557,USD,-342
390002557,USD,56
390002557,USD,370
390003153,USD,3
390003153,USD,4344
390003153,USD,51
390003153,USD,454
390003153,USD,-458
390003153,USD,230
390003153,USD,14
385890862,USD,400
385890862,USD,215
388837295,USD,-411
388837295,USD,3209
388837295,USD,122
388837295,USD,467
390001562,USD,465
390001562,USD,56
390001562,USD,535
390001562,USD,-510
390001562,USD,253
390001562,USD,4206
380246573,USD,-94
380246573,USD,123
380246573,USD,41
380246573,USD,86
380246573,USD,45
380246573,USD,1270
380246573,USD,103
380246573,USD,60
380246573,USD,97
380246573,USD,49
390156840,USD,-426
390156840,USD,37
390156840,USD,17
390156840,USD,227
390156840,USD,55
390156840,USD,4233
390156840,USD,16
390156840,USD,516
390156840,USD,500
388818473,USD,4537
388818473,USD,404
388818473,USD,530
388818473,USD,-502
389885234,USD,200
389885234,USD,83
389885234,USD,265
389885234,USD,136
388834205,USD,529
388834205,USD,-456
388834205,USD,153
388834205,USD,4623
390029787,USD,24
390029787,USD,4161
390029787,USD,51
390029787,USD,387
390029787,USD,-335
390029787,USD,126
390029787,USD,50
388818474,USD,3225
388818474,USD,302
388818474,USD,-402
388818474,USD,441
390002808,USD,3636
390002808,USD,23
390002808,USD,144
390002808,USD,-325
390002808,USD,361
390002808,USD,23
388837712,USD,158
388837712,USD,4485
388837712,USD,-451
388837712,USD,531
389885233,USD,102
389885233,USD,227
389885233,USD,52
389885233,USD,213
390002814,USD,43
390002814,USD,413
390002814,USD,-396
390002814,USD,132
390002814,USD,3302
390002814,USD,424
390073883,USD,138
390073883,USD,691
388816084,USD,153
388816084,USD,485
388816084,USD,-398
388816084,USD,3943
390004078,USD,50
390004078,USD,356
390004078,USD,-353
390004078,USD,311
390004078,USD,8
385831445,USD,637
385831445,USD,-586
385831445,USD,230
385831445,USD,4623
390004078,USD,3651
390074691,USD,970
390074691,USD,245
385851061,USD,787
385851061,USD,219
388837299,USD,520
388837299,USD,-487
388837299,USD,183
388837299,USD,4256
390011219,USD,-428
390011219,USD,43
390011219,USD,468
390011219,USD,190
390011219,USD,4330
390001563,USD,539
390001563,USD,4196
390001563,USD,271
390001563,USD,-492
390001563,USD,47
390001563,USD,466
388817918,USD,573
388817918,USD,-527
388817918,USD,268
388817918,USD,4757
380247604,USD,61
380247604,USD,1229
380247604,USD,39
380247604,USD,56
380247604,USD,105
380247604,USD,120
380247604,USD,-139
380247604,USD,171
380247604,USD,36
385892083,USD,563
385892083,USD,242
385834042,USD,648
385834042,USD,-571
385834042,USD,226
385834042,USD,4513
388813678,USD,215
388813678,USD,4461
388814738,USD,535
388814738,USD,-504
388814738,USD,200
388814738,USD,4540
388813678,USD,-537
390031710,USD,22
390031710,USD,581
390031710,USD,72
390031710,USD,433
390031710,USD,-76
390031710,USD,154
388813678,USD,585
388834208,USD,626
388834208,USD,-582
388834208,USD,215
388834208,USD,4563
390004079,USD,137
390004079,USD,488
390004079,USD,-428
390004079,USD,389
390004079,USD,4398
390073708,USD,135
390073708,USD,1039
388837260,USD,488
388837260,USD,-405
388837260,USD,116
388837260,USD,3199
380234173,USD,58
380234173,USD,1654
380234173,USD,110
380234173,USD,31
380234173,USD,131
380234173,USD,42
390009372,USD,262
390009372,USD,242
390009372,USD,79
390009372,USD,796
390009372,USD,4
389849784,USD,17
389849784,USD,207
389849784,USD,-164
389849784,USD,69
389849784,USD,945
388810052,USD,191
388810052,USD,487
388810052,USD,-403
388810052,USD,5017
388810004,USD,-516
388810004,USD,191
388810004,USD,4454
388810004,USD,598
390031711,USD,223
390031711,USD,-178
390031711,USD,417
390031711,USD,45
390031711,USD,668
390031711,USD,52
390006632,USD,3651
390006632,USD,36
390006632,USD,33
390006632,USD,191
390006632,USD,-343
390006632,USD,380
390006632,USD,42
388836564,USD,-530
388836564,USD,546
388836564,USD,164
388836564,USD,4505
390004088,USD,12
390004088,USD,505
390004088,USD,-437
390004088,USD,368
390004088,USD,63
390004088,USD,4309
390004088,USD,21
385838125,USD,457
385838125,USD,-456
385838125,USD,128
385838125,USD,4142
388814480,USD,4228
388814480,USD,221
388814480,USD,-479
388814480,USD,516
390009906,USD,2
390009906,USD,597
390009906,USD,74
390009906,USD,236
390009906,USD,-169
390009906,USD,176
390006634,USD,254
390006634,USD,1719
390006634,USD,50
390006634,USD,-346
390006634,USD,405
390006634,USD,60
390006634,USD,24
390006634,USD,2629
390006634,USD,99
385865950,USD,4148
385865950,USD,166
385865950,USD,-412
390002807,USD,4540
390002807,USD,31
390002807,USD,207
390002807,USD,-450
390002807,USD,485
390002807,USD,43
385865950,USD,498
380246672,USD,43
380246672,USD,1262
380246672,USD,120
380246672,USD,54
380246672,USD,50
380246672,USD,80
390006640,USD,22
390006640,USD,4318
390006640,USD,162
390006640,USD,25
390006640,USD,247
390006640,USD,-461
390006640,USD,487
390006640,USD,46
389885236,USD,-364
389885236,USD,404
388815693,USD,523
388815693,USD,-454
388815693,USD,187
388815693,USD,4249
390039159,USD,48
390039159,USD,4619
390039159,USD,2
390039159,USD,35
390039159,USD,462
390039159,USD,-449
390039159,USD,211
389885236,USD,59
389885236,USD,277
389885236,USD,-224
389885236,USD,819
390028105,USD,-465
390028105,USD,35
390028105,USD,4275
390028105,USD,202
390028105,USD,550
390028105,USD,57
390028105,USD,271
380247603,USD,34
380247603,USD,1204
380247603,USD,24
380247603,USD,217
380247603,USD,-154
380247603,USD,137
380247603,USD,105
380247603,USD,226
380247603,USD,72
380247603,USD,37
390088130,USD,862
390088130,USD,215
388837257,USD,444
388837257,USD,-409
388837257,USD,110
388837257,USD,3561
380246589,USD,232
380246589,USD,91
380246589,USD,13
380246589,USD,1189
380246589,USD,36
388817927,USD,550
388817927,USD,-479
388817927,USD,239
388817927,USD,4576
390037750,USD,92
390037750,USD,683
390037750,USD,14
390037750,USD,435
390037750,USD,209
390037750,USD,-175
390026155,USD,403
390026155,USD,39
390026155,USD,3501
390026155,USD,132
390026155,USD,-354
390026155,USD,38
390026155,USD,137
388834167,USD,553
388834167,USD,-518
388834167,USD,194
388834167,USD,4504
389852251,USD,109
389852251,USD,853
389852251,USD,-131
389852251,USD,28
389852251,USD,198
389850845,USD,55
389850845,USD,526
389850845,USD,-92
389850845,USD,62
389850845,USD,130
385851189,USD,183
385851189,USD,837
388813719,USD,501
388813719,USD,-446
388813719,USD,138
388813719,USD,3235
390000791,USD,256
390000791,USD,-250
390000791,USD,65
390000791,USD,1358
388813716,USD,3563
388813716,USD,105
388813716,USD,-408
388813716,USD,449
390000791,USD,165
390000791,USD,42
390000791,USD,131
390000791,USD,2075
390000791,USD,38
380246589,USD,185
380246589,USD,-166
380246589,USD,160
380246589,USD,96
380246589,USD,38
390002274,USD,15
389850483,USD,589
390027542,USD,229
390027542,USD,298
390027542,USD,53
390027542,USD,496
390027542,USD,-469
390027542,USD,4264
390027542,USD,30
389850483,USD,100
389850483,USD,37
389850483,USD,359
390002274,USD,43
390002274,USD,376
390002274,USD,-366
390002274,USD,52
390002274,USD,131
390002274,USD,3138
380247564,USD,-125
380247564,USD,27
380247564,USD,180
380247564,USD,161
380247564,USD,77
380247564,USD,75
380247564,USD,7
380247564,USD,1188
380247564,USD,44
390002256,USD,22
390002256,USD,380
390002256,USD,-334
390002256,USD,162
390002256,USD,28
390002256,USD,3648
390088167,USD,228
390088167,USD,957
388814434,USD,4250
388814434,USD,550
388814434,USD,-475
388814434,USD,201
388815694,USD,4258
388815694,USD,190
388815694,USD,-492
388815694,USD,517
388834214,USD,-469
388834214,USD,520
388834214,USD,213
388834214,USD,4253
388837261,USD,4470
388837261,USD,190
388837261,USD,-464
388837261,USD,511
390001228,USD,202
390001228,USD,3129
390001228,USD,30
